STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT11,WT11_ATTRIBUTES
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-11-08,0,"T,,7,0730",0,",,7,",0,",,7,",40,",,7",36,",,7",36,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-11-09,0.1,",,7,0730",0.8,",,7,",1,",,7,",42,",,7",30,",,7",32,",,7,0730",1,",,7",,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-11-10,0.14,",,7,0730",1.4,",,7,",0,"T,,7,",36,",,7",20,",,7",20,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-11-11,0,"T,,7,0730",0,"T,,7,",0,",,7,",35,",,7",20,",,7",27,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-11-12,0,",,7,0730",0,",,7,",0,",,7,",40,",,7",21,",,7",26,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-11-13,0.15,",,7,0730",2.2,",,7,",2,",,7,",42,",,7",26,",,7",28,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-11-14,0,"T,,7,0730",0,"T,,7,",1,",,7,",33,",,7",12,",,7",13,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-11-15,0,",,7,0730",0,",,7,",0,"T,,7,",32,",,7",13,",,7",31,",,7,0730",1,",,7",,,1,",,7",,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-11-16,0.31,",,7,0730",2.1,",,7,",2,",,7,",34,",,7",30,",,7",30,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-11-17,0.02,",,7,0730",0.4,",,7,",1,",,7,",36,",,7",29,",,7",32,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-11-18,0.05,",,7,0730",0.7,",,7,",1,",,7,",38,",,7",30,",,7",30,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-11-19,0.08,",,7,0730",1.2,",,7,",0,"T,,7,",36,",,7",20,",,7",26,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-11-20,0.07,",,7,0730",1.3,",,7,",1,",,7,",38,",,7",26,",,7",26,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-11-21,0,"T,,7,0730",0,"T,,7,",0,"T,,7,",34,",,7",25,",,7",33,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-11-22,0,"T,,7,0730",0,"T,,7,",0,"T,,7,",36,",,7",20,",,7",21,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-11-23,0,",,7,0730",0,",,7,",0,"T,,7,",29,",,7",21,",,7",21,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-11-24,0.31,",,7,0730",0,",,7,",0,",,7,",47,",,7",21,",,7",42,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-11-25,0.01,",,7,0730",0,",,7,",0,",,7,",47,",,7",41,",,7",41,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-11-26,0.41,",,7,0730",0.4,",,7,",0,"T,,7,",45,",,7",33,",,7",33,",,7,0730",1,",,7",,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-11-27,0.11,",,7,0730",0.7,",,7,",0,"T,,7,",34,",,7",26,",,7",27,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-11-28,0,"T,,7,0730",0,"T,,7,",0,"T,,7,",30,",,7",25,",,7",25,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-11-29,0,"T,,7,0730",0,"T,,7,",0,"T,,7,",28,",,7",23,",,7",23,",,7,0730",1,",,7",,,,,,,1,",,7",,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-11-30,0.04,",,7,0730",0.4,",,7,",0,"T,,7,",31,",,7",23,",,7",31,",,7,0730",1,",,7",,,,,,,1,",,7",,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-12-01,0,"T,,7,0730",0,"T,,7,",0,",,7,",43,",,7",26,",,7",33,",,7,0730",1,",,7",1,",,7",,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-12-02,0.34,",,7,0730",0,",,7,",0,",,7,",48,",,7",33,",,7",48,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-12-03,0.09,",,7,0730",0,"T,,7,",0,",,7,",57,",,7",34,",,7",34,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-12-04,0.02,",,7,0730",0.2,",,7,0730",0,"T,,7,0730",35,",,7",27,",,7",27,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-12-05,0,",,7,0730",0,",,7,0730",0,",,7,0730",34,",,7",20,",,7",20,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-12-06,0,"T,,7,0730",0.1,",,7,0730",0,",,7,0730",32,",,7",20,",,7",27,",,7,0730",1,",,7",,,,,,,1,",,7",,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-12-07,0.02,",,7,0730",0.2,",,7,0730",0,"T,,7,0730",34,",,7",23,",,7",24,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-12-08,0,"T,,7,0730",0.1,",,7,0730",0,"T,,7,0730",34,",,7",19,",,7",19,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-12-09,0,"T,,7,0730",0,"T,,7,0730",0,",,7,0730",31,",,7",9,",,7",9,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-12-10,0,",,7,0730",0,",,7,0730",0,",,7,0730",37,",,7",9,",,7",23,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-12-11,0,",,7,0730",0,",,7,0730",0,",,7,0730",28,",,7",23,",,7",26,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-12-12,0,"T,,7,0730",0,"T,,7,0730",0,",,7,0730",33,",,7",18,",,7",25,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-12-13,0.08,",,7,0730",0.1,",,7,0730",0,",,7,0730",40,",,7",25,",,7",30,",,7,0730",1,",,7",,,,,,,1,",,7",,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-12-14,0.14,",,7,0730",0,",,7,0730",0,",,7,0730",40,",,7",28,",,7",35,",,7,0730",1,",,7",,,,,,,1,",,7",,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-12-15,0,"T,,7,0730",0,",,7,0730",0,",,7,0730",46,",,7",30,",,7",33,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-12-16,0,",,7,0730",0,",,7,0730",0,",,7,0730",40,",,7",29,",,7",29,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-12-17,0,",,7,0730",0,",,7,0730",0,",,7,0730",45,",,7",29,",,7",32,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-12-18,0,",,7,0730",0,",,7,0730",0,",,7,0730",40,",,7",18,",,7",22,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-12-19,0,",,7,0730",0,",,7,0730",0,",,7,0730",37,",,7",21,",,7",26,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-12-20,0,",,7,0730",0,",,7,0730",0,",,7,0730",45,",,7",26,",,7",33,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-12-21,0.58,",,7,0730",0,",,7,0730",0,",,7,0730",43,",,7",33,",,7",38,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-12-22,0,"T,,7,0730",0,"T,,7,0730",0,",,7,0730",40,",,7",30,",,7",30,",,7,0730",,,,,,,,,1,",,7",,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-12-23,0,"T,,7,0730",0,"T,,7,0730",0,",,7,0730",33,",,7",30,",,7",31,",,7,0730",1,",,7",,,,,,,1,",,7",,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-12-24,0,"T,,7,0730",0,"T,,7,0730",0,"T,,7,0730",36,",,7",31,",,7",31,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-12-25,0,"T,,7,0730",0,"T,,7,0730",0,",,7,0730",32,",,7",19,",,7",20,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-12-26,0.01,",,7,0730",0.2,",,7,0730",0,"T,,7,0730",32,",,7",20,",,7",27,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-12-27,0,",,7,0730",0,",,7,0730",0,",,7,0730",49,",,7",25,",,7",35,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-12-28,0.27,",,7,0730",0,",,7,0730",0,",,7,0730",51,",,7",35,",,7",50,",,7,0730",,,,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-12-29,0.04,",,7,0730",0.5,",,7,0730",1,",,7,0730",54,",,7",30,",,7",30,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-12-30,0.07,",,7,0730",0.9,",,7,0730",1,",,7,0730",31,",,7",26,",,7",26,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2018-12-31,0,",,7,0730",0,",,7,0730",0,"T,,7,0730",36,",,7",25,",,7",31,",,7,0730",1,",,7",,,,,,,1,",,7",,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-01-01,0.84,",,7,0730",0,",,7,0730",0,",,7,0730",48,",,7",31,",,7",34,",,7,0730",1,",,7",,,,,,,1,",,7",,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-01-02,0.02,",,7,0730",0.1,",,7,0730",0,"T,,7,0730",36,",,7",25,",,7",26,",,7,0730",1,",,7",,,,,,,1,",,7",,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-01-03,0.04,",,7,0730",0.3,",,7,0730",0,"T,,7,0730",33,",,7",26,",,7",29,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-01-04,0,",,7,0730",0,",,7,0730",0,",,7,0730",38,",,7",29,",,7",29,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-01-05,0,",,7,0730",0,",,7,0730",0,",,7,0730",51,",,7",25,",,7",28,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-01-06,0,",,7,0730",0,",,7,0730",0,",,7,0730",51,",,7",27,",,7",34,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-01-07,0,"T,,7,0730",0,"T,,7,0730",0,"T,,7,0730",44,",,7",30,",,7",32,",,7,0730",1,",,7",,,1,",,7",,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-01-08,0.08,",,7,0730",0,",,7,0730",0,",,7,0730",53,",,7",32,",,7",39,",,7,0730",1,",,7",,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-01-09,0.12,",,7,0730",0.2,",,7,0730",0,"T,,7,0730",50,",,7",26,",,7",26,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-01-10,0.02,",,7,0730",0.5,",,7,0730",0,"T,,7,0730",26,",,7",21,",,7",22,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-01-11,0,"T,,7,0730",0,"T,,7,0730",0,"T,,7,0730",28,",,7",12,",,7",13,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-01-12,0,",,7,0730",0,",,7,0730",0,"T,,7,0730",31,",,7",12,",,7",26,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-01-13,0,"T,,7,0730",0,"T,,7,0730",0,",,7,0730",31,",,7",21,",,7",21,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-01-14,0,",,7,0730",0,",,7,0730",0,",,7,0730",34,",,7",9,",,7",10,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-01-15,0,"T,,7,0730",0,"T,,7,0730",0,",,7,0730",36,",,7",9,",,7",25,",,7,0730",1,",,7",,,,,,,1,",,7",,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-01-16,0.02,",,7,0730",0,"T,,7,0730",0,"T,,7,0730",31,",,7",24,",,7",31,",,7,0730",1,",,7",,,,,,,1,",,7",,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-01-17,0,"T,,7,0730",0,"T,,7,0730",0,",,7,0730",33,",,7",16,",,7",22,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-01-18,0.03,",,7,0730",0.3,",,7,0730",0,"T,,7,0730",31,",,7",22,",,7",30,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-01-19,0.17,",,7,0730",1.8,",,7,0730",2,",,7,0730",31,",,7",20,",,7",20,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-01-20,0.28,",,7,0730",4.7,",,7,0730",5,",,7,0730",21,",,7",0,",,7",0,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-01-21,0,",,7,0730",0,",,7,0730",5,",,7,0730",13,",,7",-8,",,7",-8,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-01-22,0,",,7,0730",0,",,7,0730",5,",,7,0730",18,",,7",-8,",,7",11,",,7,0730",1,",,7",,,1,",,7",,,1,",,7",,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-01-23,0.53,",,7,0730",0.1,",,7,0730",3,",,7,0730",33,",,7",11,",,7",33,",,7,0730",1,",,7",,,1,",,7",,,1,",,7",,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-01-24,0.12,",,7,0730",0,"T,,7,0730",1,",,7,0730",41,",,7",27,",,7",27,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-01-25,0.02,",,7,0730",0.3,",,7,0730",2,",,7,0730",29,",,7",10,",,7",10,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-01-26,0,"T,,7,0730",0.1,",,7,0730",1,",,7,0730",16,",,7",2,",,7",5,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-01-27,0.16,",,7,0730",3.3,",,7,0730",5,",,7,0730",21,",,7",5,",,7",15,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-01-28,0,"T,,7,0730",0.1,",,7,0730",4,",,7,0730",20,",,7",-4,",,7",10,",,7,0730",1,",,7",,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-01-29,0.41,",,7,0730",4.3,",,7,0730",7,",,7,0730",35,",,7",10,",,7",15,",,7,0730",,,,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-01-30,0.02,",,7,0730",0.4,",,7,0730",6,",,7,0730",16,",,7",-9,",,7",-9,",,7,0730",,,,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-01-31,0,",,7,0730",0,",,7,0730",6,",,7,0730",-4,",,7",-18,",,7",-17,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-02-01,0,"T,,7,0730",0,"T,,7,0730",6,",,7,0730",5,",,7",-17,",,7",-3,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-02-02,0,",,7,0730",0,",,7,0730",6,",,7,0730",18,",,7",-3,",,7",11,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-02-03,0,",,7,0730",0,",,7,0730",3,",,7,0730",41,",,7",11,",,7",36,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-02-04,0,",,7,0730",0,",,7,0730",0,"T,,7,0730",53,",,7",36,",,7",44,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-02-05,0.16,",,7,0730",0,",,7,0730",0,",,7,0730",51,",,7",33,",,7",33,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-02-06,0.44,",,7,0730",0.3,",,7,0730",0,"T,,7,0730",38,",,7",28,",,7",31,",,7,0730",1,",,7",,,1,",,7",,,1,",,7",,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-02-07,0.09,",,7,0730",0,",,7,0730",0,"T,,7,0730",34,",,7",31,",,7",31,",,7,0730",1,",,7",,,,,,,1,",,7",1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-02-08,0.06,",,7,0730",0.1,",,7,0730",0,"T,,7,0730",55,",,7",16,",,7",16,",,7,0730",1,",,7",,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-02-09,0.03,",,7,0730",0.6,",,7,0730",0,"T,,7,0730",18,",,7",9,",,7",9,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-02-10,0,",,7,0730",0,",,7,0730",0,"T,,7,0730",26,",,7",9,",,7",16,",,7,0730",1,",,7",,,,,,,1,",,7",,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-02-11,0.09,",,7,0730",1.2,",,7,0730",1,",,7,0730",27,",,7",16,",,7",24,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-02-12,0.38,",,7,0730",1,",,7,0730",2,",,7,0730",30,",,7",24,",,7",29,",,7,0730",1,",,7",,,1,",,7",,,1,",,7",1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-02-13,0.31,",,7,0730",1.9,",,7,0730",3,",,7,0730",34,",,7",21,",,7",21,",,7,0730",1,",,7",,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-02-14,0.09,",,7,0730",2.7,",,7,0730",3,",,7,0730",27,",,7",10,",,7",23,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-02-15,0,",,7,0730",0,",,7,0730",1,",,7,0730",44,",,7",23,",,7",31,",,7,0730",,,,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-02-16,0,"T,,7,0730",0,"T,,7,0730",1,",,7,0730",31,",,7",17,",,7",21,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-02-17,0,"T,,7,0730",0,"T,,7,0730",1,",,7,0730",27,",,7",21,",,7",22,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-02-18,0.4,",,7,0730",5.4,",,7,0730",6,",,7,0730",26,",,7",18,",,7",18,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-02-19,0,"T,,7,0730",0,"T,,7,0730",5,",,7,0730",29,",,7",2,",,7",4,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-02-20,0,"T,,7,0730",0,"T,,7,0730",4,",,7,0730",32,",,7",4,",,7",24,",,7,0730",1,",,7",,,1,",,7",,,1,",,7",,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-02-21,0.1,",,7,0730",0.2,",,7,0730",3,",,7,0730",37,",,7",24,",,7",32,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-02-22,0,",,7,0730",0,",,7,0730",3,",,7,0730",40,",,7",19,",,7",19,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-02-23,0,",,7,0730",0,",,7,0730",2,",,7,0730",41,",,7",19,",,7",28,",,7,0730",1,",,7",,,,,,,1,",,7",,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-02-24,0.22,",,7,0730",0,",,7,0730",0,"T,,7,0730",47,",,7",28,",,7",43,",,7,0730",1,",,7",1,",,7",,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-02-25,0.05,",,7,0730",1,",,7,0730",1,",,7,0730",46,",,7",16,",,7",17,",,7,0730",,,,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-02-26,0.02,",,7,0730",0.2,",,7,0730",0,"T,,7,0730",27,",,7",15,",,7",15,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-02-27,0.15,",,7,0730",1.6,",,7,0730",2,",,7,0730",26,",,7",15,",,7",18,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-02-28,0,"T,,7,0730",0,"T,,7,0730",2,",,7,0730",27,",,7",6,",,7",12,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-03-01,0,",,7,0730",0,",,7,0730",1,",,7,0730",30,",,7",9,",,7",10,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-03-02,0,",,7,0730",0,",,7,0730",0,"T,,7,0730",37,",,7",10,",,7",27,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-03-03,0,"T,,7,0730",0,"T,,7,0730",0,"T,,7,0730",34,",,7",16,",,7",16,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-03-04,0.02,",,7,0730",0.3,",,7,0730",0,"T,,7,0730",29,",,7",6,",,7",9,",,7,0730",,,,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-03-05,0.02,",,7,0730",0.6,",,7,0730",1,",,7,0730",20,",,7",6,",,7",8,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-03-06,0.04,",,7,0730",0.6,",,7,0730",1,",,7,0730",21,",,7",5,",,7",6,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-03-07,0.02,",,7,0730",0.5,",,7,0730",1,",,7,0730",22,",,7",6,",,7",16,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-03-08,0,",,7,0730",0,",,7,0730",0,"T,,7,0730",28,",,7",10,",,7",13,",,7,0730",1,",,7",,,,,,,,,,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-03-09,0,",,7,0730",0,",,7,0730",0,"T,,7,0730",41,",,7",13,",,7",19,",,7,0730",1,",,7",,,,,,,1,",,7",,
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-03-10,0.65,",,7,0730",0,",,7,0730",0,",,7,0730",47,",,7",19,",,7",38,",,7,0730",1,",,7",,,,,,,,,1,",,7"
USC00200228,"ANN ARBOR SE, MI US",42.2416,-83.6933,253.6,2019-03-11,0.01,",,7,0730",0,",,7,0730",0,",,7,0730",39,",,7",27,",,7",27,",,7,0730",,,,,,,,,,,,
